inverter_name,event_name,event_code,event_type,time_start_utc,time_end_utc,duration_min,description
BJK-TS2-INV02,Alarm0012,12,Alarm,2026-04-13T06:51:14.0310000Z,2026-04-13T07:07:38.0870000Z,0.0,AC voltage abnormal
BJK-TS2-INV03,Alarm0012,12,Alarm,2026-04-13T06:51:16.0310000Z,2026-04-13T07:07:40.0870000Z,0.0,AC voltage abnormal
BJK-TS2-INV09,Alarm0012,12,Alarm,2026-04-13T06:52:17.0310000Z,2026-04-13T07:07:38.0870000Z,0.0,AC voltage abnormal
BJK-TS2-INV01,Alarm0012,12,Alarm,2026-04-13T07:00:42.3360000Z,2026-04-13T07:00:51.3360000Z,0.0,AC voltage abnormal
BJK-TS2-INV01,Alarm0005,5,Alarm,2026-04-13T07:00:42.3360000Z,2026-04-13T07:00:51.3360000Z,0.0,Grid abnormal
BJK-TS2-INV01,Alarm0005,5,Alarm,2026-04-13T07:01:44.3360000Z,2026-04-13T07:02:07.0610000Z,0.0,Grid abnormal
BJK-TS2-INV01,Alarm0012,12,Alarm,2026-04-13T07:01:44.3360000Z,2026-04-13T07:02:07.0610000Z,0.0,AC voltage abnormal
BJK-TS2-INV01,Alarm0012,12,Alarm,2026-04-13T07:05:24.0320000Z,2026-04-13T07:06:07.1190000Z,0.0,AC voltage abnormal
BJK-TS2-INV01,Alarm0005,5,Alarm,2026-04-13T07:05:24.0320000Z,2026-04-13T07:06:07.1190000Z,0.0,Grid abnormal
BJK-TS2-INV01,Alarm0005,5,Alarm,2026-04-13T07:06:08.0990000Z,2026-04-13T07:06:17.0870000Z,0.0,Grid abnormal
BJK-TS2-INV01,Alarm0012,12,Alarm,2026-04-13T07:06:08.0990000Z,2026-04-13T07:06:17.0870000Z,0.0,AC voltage abnormal
BJK-TS2-INV01,Alarm0012,12,Alarm,2026-04-13T07:06:25.0870000Z,2026-04-13T07:07:36.0870000Z,0.0,AC voltage abnormal
BJK-TS2-INV01,Alarm0005,5,Alarm,2026-04-13T07:06:25.0870000Z,2026-04-13T07:07:44.0870000Z,0.0,Grid abnormal
BJK-TS2-INV08,Alarm0012,12,Alarm,2026-04-13T07:06:52.0870000Z,2026-04-13T07:07:24.0870000Z,0.0,AC voltage abnormal
BJK-TS2-INV08,Alarm0005,5,Alarm,2026-04-13T07:06:52.0870000Z,2026-04-13T07:07:24.0870000Z,0.0,Grid abnormal
BJK-TS1-INV02,Alarm0012,12,Alarm,2026-04-13T07:07:00.0870000Z,2026-04-13T07:07:35.0870000Z,0.0,AC voltage abnormal
BJK-TS1-INV02,Alarm0005,5,Alarm,2026-04-13T07:07:00.0870000Z,2026-04-13T07:07:35.0870000Z,0.0,Grid abnormal
BJK-TS1-INV07,Alarm0012,12,Alarm,2026-04-13T07:07:18.0870000Z,2026-04-13T07:07:28.0870000Z,0.0,AC voltage abnormal
BJK-TS1-INV07,Alarm0005,5,Alarm,2026-04-13T07:07:18.0870000Z,2026-04-13T07:07:28.0870000Z,0.0,Grid abnormal
BJK-TS2-INV01,Alarm0015,15,Alarm,2026-04-13T07:07:36.0870000Z,2026-04-13T07:07:45.0870000Z,0.0,AC volt high
BJK-TS2-INV07,Alarm0005,5,Alarm,2026-04-13T07:13:15.3640000Z,2026-04-13T07:13:42.3640000Z,0.0,Grid abnormal
BJK-TS1-INV01,Alarm0014,14,Alarm,2026-04-13T11:50:12.5900000Z,2026-04-13T11:51:59.5900000Z,0.0,AC volt low
BJK-TS1-INV01,Alarm0005,5,Alarm,2026-04-13T11:50:12.5900000Z,2026-04-13T11:51:59.5900000Z,0.0,Grid abnormal
BJK-TS1-INV01,Alarm0012,12,Alarm,2026-04-13T11:50:25.5900000Z,2026-04-13T11:51:59.5900000Z,0.0,AC voltage abnormal
BJK-TS1-INV07,Alarm0019,19,Alarm,2026-04-13T11:52:50.5900000Z,2026-04-13T11:52:57.5900000Z,0.0,AC frequency high
BJK-TS1-INV07,Alarm0014,14,Alarm,2026-04-13T11:52:50.5900000Z,2026-04-13T11:52:57.5900000Z,0.0,AC volt low
BJK-TS1-INV07,Alarm0015,15,Alarm,2026-04-13T11:52:50.5900000Z,2026-04-13T11:52:57.5900000Z,0.0,AC volt high
BJK-TS1-INV03,Alarm0005,5,Alarm,2026-05-01T13:25:57.7440000Z,,0.0,Grid abnormal
BJK-TS1-INV01,Alarm0012,12,Alarm,2026-05-01T13:27:06.7440000Z,,0.0,AC voltage abnormal
BJK-TS1-INV01,Alarm0005,5,Alarm,2026-05-01T13:27:06.7440000Z,,0.0,Grid abnormal
BJK-TS1-INV01,Alarm0014,14,Alarm,2026-05-01T13:27:10.7440000Z,,0.0,AC volt low
BJK-TS1-INV08,Alarm0005,5,Alarm,2026-05-01T13:27:13.7440000Z,,0.0,Grid abnormal
BJK-TS1-INV08,Alarm0012,12,Alarm,2026-05-01T13:27:13.7440000Z,,0.0,AC voltage abnormal
BJK-TS1-INV08,Alarm0014,14,Alarm,2026-05-01T13:27:13.7440000Z,,0.0,AC volt low
BJK-TS1-INV05,Alarm0005,5,Alarm,2026-05-01T13:27:15.7440000Z,,0.0,Grid abnormal
BJK-TS1-INV05,Alarm0012,12,Alarm,2026-05-01T13:27:15.7440000Z,,0.0,AC voltage abnormal
BJK-TS1-INV05,Alarm0014,14,Alarm,2026-05-01T13:27:15.7440000Z,,0.0,AC volt low
BJK-TS1-INV06,Alarm0005,5,Alarm,2026-05-01T13:27:19.7440000Z,,0.0,Grid abnormal
