time_start,zone,mfrr_up_price_eur_mwh,mfrr_up_volume_mwh,mfrr_down_price_eur_mwh,mfrr_down_volume_mwh
2025-01-01T11:00:00,SE4,3.86,0.0,-1.0,0.0
2025-01-01T12:00:00,SE1,6.05,0.0,2.0,1.083
2025-01-01T12:00:00,SE2,5.9,0.0,2.0,6.833
2025-01-01T12:00:00,SE3,4.44,0.0,2.0,1.083
2025-01-01T12:00:00,SE4,3.9,0.0,2.0,0.0
2025-01-01T13:00:00,SE1,6.12,0.0,6.12,0.0
2025-01-01T13:00:00,SE2,5.94,0.0,5.94,0.0
2025-01-01T13:00:00,SE3,4.5,0.0,4.5,0.0
2025-01-01T13:00:00,SE4,3.96,0.0,3.96,0.0
2025-01-01T14:00:00,SE1,7.31,0.0,4.5,2.333
2025-01-01T14:00:00,SE2,7.28,0.0,4.5,2.333
2025-01-01T14:00:00,SE3,5.99,0.0,4.5,1.25
2025-01-01T14:00:00,SE4,5.5,0.0,4.5,0.0
2025-01-01T15:00:00,SE1,11.53,0.0,4.5,5.0
2025-01-01T15:00:00,SE2,12.37,0.0,4.5,22.0
2025-01-01T15:00:00,SE3,12.26,0.0,4.5,15.0
2025-01-01T15:00:00,SE4,12.28,0.0,4.5,0.0
2025-01-01T16:00:00,SE1,16.59,0.0,-2.0,126.133
2025-01-01T16:00:00,SE2,17.85,0.0,-2.0,403.7
2025-01-01T16:00:00,SE3,18.84,0.0,-2.0,36.433
2025-01-01T16:00:00,SE4,19.29,0.0,-2.0,0.0
2025-01-01T17:00:00,SE1,17.59,0.0,-4.83,223.0
2025-01-01T17:00:00,SE2,18.87,0.0,-4.83,680.0
2025-01-01T17:00:00,SE3,20.69,0.0,-4.83,40.0
2025-01-01T17:00:00,SE4,21.43,0.0,-4.83,0.0
2025-01-01T18:00:00,SE1,13.84,0.0,-3.62,224.0
2025-01-01T18:00:00,SE2,14.98,0.0,-3.62,505.0
2025-01-01T18:00:00,SE3,16.31,0.0,-3.62,57.0
2025-01-01T18:00:00,SE4,16.88,0.0,-3.62,0.0
2025-01-01T19:00:00,SE1,9.55,0.0,-3.62,67.0
2025-01-01T19:00:00,SE2,9.78,0.0,-3.62,425.0
2025-01-01T19:00:00,SE3,10.0,0.0,-3.62,58.0
2025-01-01T19:00:00,SE4,10.11,0.0,-3.62,0.0
2025-01-01T20:00:00,SE1,8.25,0.0,-3.57,65.0
2025-01-01T20:00:00,SE2,8.21,0.0,-3.57,405.0
2025-01-01T20:00:00,SE3,8.07,0.0,-3.57,48.0
2025-01-01T20:00:00,SE4,8.01,0.0,-3.57,0.0
2025-01-01T21:00:00,SE1,7.27,0.0,-6.85,102.733
2025-01-01T21:00:00,SE2,7.19,0.0,-6.85,618.4
2025-01-01T21:00:00,SE3,6.88,0.0,-6.85,48.0
2025-01-01T21:00:00,SE4,6.76,0.0,-6.85,0.0
2025-01-01T22:00:00,SE1,9.01,0.0,-5.0,53.733
2025-01-01T22:00:00,SE2,9.26,0.0,-5.0,362.267
2025-01-01T22:00:00,SE3,9.64,0.0,-5.0,48.0
2025-01-01T22:00:00,SE4,9.8,0.0,-5.0,0.0
2025-01-01T23:00:00,SE1,7.12,0.0,-2.0,27.0
2025-01-01T23:00:00,SE2,7.1,0.0,-2.0,343.0
2025-01-01T23:00:00,SE3,7.04,0.0,-2.0,48.0
2025-01-01T23:00:00,SE4,7.01,0.0,-2.0,0.0
2025-01-02T00:00:00,SE1,5.01,0.0,-2.0,3.0
2025-01-02T00:00:00,SE2,4.55,0.0,-2.0,36.4
2025-01-02T00:00:00,SE3,3.4,0.0,-2.0,16.017
2025-01-02T00:00:00,SE4,2.95,0.0,-2.0,0.0
2025-01-02T01:00:00,SE1,4.87,0.0,1.0,10.0
2025-01-02T01:00:00,SE2,4.41,0.0,1.0,65.0
2025-01-02T01:00:00,SE3,3.25,0.0,1.0,55.0
2025-01-02T01:00:00,SE4,2.82,0.0,1.0,0.0
2025-01-02T02:00:00,SE1,5.25,0.0,1.0,10.0
2025-01-02T02:00:00,SE2,4.88,0.0,1.0,55.0
2025-01-02T02:00:00,SE3,4.0,0.0,1.0,55.0
2025-01-02T02:00:00,SE4,3.67,0.0,1.0,0.0
2025-01-02T03:00:00,SE1,6.45,0.0,-7.91,242.0
2025-01-02T03:00:00,SE2,6.2,0.0,-7.91,391.45
2025-01-02T03:00:00,SE3,6.69,0.0,-7.91,73.0
2025-01-02T03:00:00,SE4,6.84,0.0,-7.91,0.0
2025-01-02T04:00:00,SE1,6.93,0.0,-7.91,310.2
2025-01-02T04:00:00,SE2,5.89,0.0,-7.91,376.2
2025-01-02T04:00:00,SE3,10.71,0.0,-7.91,72.0
2025-01-02T04:00:00,SE4,12.29,0.0,-7.91,0.0
2025-01-02T05:00:00,SE1,8.07,0.0,-2.52,10.0
2025-01-02T05:00:00,SE2,5.96,0.0,-2.52,178.0
2025-01-02T05:00:00,SE3,17.77,0.0,-2.52,72.0
2025-01-02T05:00:00,SE4,21.44,0.0,-2.52,0.0
2025-01-02T06:00:00,SE1,6.9,0.0,1.0,10.0
2025-01-02T06:00:00,SE2,6.62,0.0,1.0,34.6
2025-01-02T06:00:00,SE3,40.18,0.0,1.0,203.0
2025-01-02T06:00:00,SE4,39.94,0.0,1.0,0.0
2025-01-02T07:00:00,SE1,6.66,0.0,1.0,10.0
2025-01-02T07:00:00,SE2,5.94,0.0,1.0,78.0
2025-01-02T07:00:00,SE3,93.98,0.0,93.98,0.0
2025-01-02T07:00:00,SE4,93.41,0.0,93.41,0.0
2025-01-02T08:00:00,SE1,6.98,0.0,-1.0,10.0
2025-01-02T08:00:00,SE2,6.01,0.0,-1.0,144.0
2025-01-02T08:00:00,SE3,118.65,0.0,118.65,0.0
2025-01-02T08:00:00,SE4,118.62,0.0,118.62,0.0
2025-01-02T09:00:00,SE1,6.72,0.0,-6.46,210.867
2025-01-02T09:00:00,SE2,6.03,0.0,-6.46,393.0
2025-01-02T09:00:00,SE3,124.76,0.0,124.76,0.0
2025-01-02T09:00:00,SE4,124.2,0.0,124.2,0.0
2025-01-02T10:00:00,SE1,6.46,0.0,-5.52,18.167
2025-01-02T10:00:00,SE2,5.56,0.0,-5.52,186.667
2025-01-02T10:00:00,SE3,123.35,0.0,123.35,0.0
2025-01-02T10:00:00,SE4,123.32,0.0,123.32,0.0
2025-01-02T11:00:00,SE1,6.37,0.0,-1.0,10.0
2025-01-02T11:00:00,SE2,5.6,0.0,-1.0,153.0
2025-01-02T11:00:00,SE3,110.5,0.0,110.5,0.0
