PVSYST 7.4.8
,File,File date,Description
Project,230628 - Böda Sand.PRJ,05/09/23 14h59,230628 - Böda Sand,
Geographical Site,Fagerum_MN81.SIT,05/09/23 14h59,Fagerum;Sweden;Europe;,
Weather data,Fagerum_MN81_SYN.MET,28/06/23 14h24,Fagerum;Meteonorm 8.1 (1991-2013), Sat=100%;Synthetic,
Simulation variant,230628 - Böda Sand.VCG,27/03/25 11h53,250317 - Böda Sand E-W without trees tilt5_0azimuth,
Simulation date,,10/04/25 12h13

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,EffArrR,EffSysR,PR,Yf,Yr,E_Grid,ShdLoss,GlobHor,GlobInc,GlobEff,FShdGl,FIAMGl,FIAMShd,EArrMPP,IL_Pmin,IL_Pmax
    ,%,%,ratio,kWh/kWp/day,kWh/m²/day,kW,W/m²,W/m²,W/m²,W/m²,ratio,ratio,ratio,kW,kW,kW

15/07/90 07:00,21.328,20.834,0.9051,4.988,5.5108,564.09,0.3545,230.6,229.62,219.7,0.9985,0.9583,0.9568,577.47,0,0
15/07/90 08:00,21.549,20.985,0.9117,7.8203,8.5778,884.39,0.4089,358,357.41,345.78,0.9989,0.9686,0.9675,908.18,0,0
15/07/90 09:00,21.518,20.754,0.9017,13.345,14.8,1509.1,0.3242,616.19,616.67,605.7,0.9995,0.9827,0.9822,1564.7,0,0
15/07/90 10:00,21.488,20.766,0.9022,12.351,13.691,1396.8,0.4334,570.5,570.44,559.03,0.9992,0.9807,0.98,1445.4,0,0
15/07/90 11:00,21.453,20.723,0.9003,12.576,13.968,1422.2,0.4425,582,581.99,570.99,0.9992,0.9818,0.9811,1472.2,0,0
15/07/90 12:00,20.156,19.435,0.8443,13.854,16.409,1566.8,0.3268,683.1,683.69,674.7,0.9995,0.9873,0.9869,1722.7,0,0
15/07/90 13:00,19.568,18.869,0.8198,13.854,16.901,1566.8,0.2777,703.5,704.19,695.06,0.9996,0.9874,0.987,1768.1,0,0
15/07/90 14:00,20.763,20.013,0.8695,13.854,15.934,1566.7,0.23,663.2,663.91,654.07,0.9997,0.9855,0.9852,1666.7,0,0
15/07/90 15:00,21.256,20.691,0.8989,7.9383,8.8309,897.74,0.4044,368.6,367.95,356.02,0.9989,0.9686,0.9676,922.27,0,0
15/07/90 16:00,20.971,20.479,0.8897,4.7126,5.2967,532.94,0.3796,222.2,220.7,210.9,0.9983,0.9572,0.9556,545.75,0,0
15/07/90 17:00,20.621,20.119,0.8741,3.3365,3.8172,377.32,0.2555,159.8,159.05,150.19,0.9984,0.9458,0.9443,386.75,0,0
15/07/90 18:00,19.285,18.775,0.8157,2.5019,3.0673,282.94,0.2021,128.1,127.8,113.74,0.9984,0.8914,0.89,290.62,0,0
15/07/90 19:00,14.751,13.857,0.602,0.907,1.5065,102.57,4.607,62.596,62.77,44.789,0.9266,0.7701,0.7135,109.18,0,0
15/07/90 20:00,0,0,0,-0.0161,0,-1.8239,0,2.7031,0,0,1,1,1,0,0,0
15/07/90 21:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
15/07/90 22:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
15/07/90 23:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
16/07/90 00:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
16/07/90 01:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
16/07/90 02:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
16/07/90 03:00,0,0,0,-0.0161,0,-1.8239,0,1.7065,0,0,1,1,1,0,0,0
16/07/90 04:00,18.591,17.665,0.7675,0.9336,1.2165,105.58,0.5634,50.8,50.686,43.985,0.9889,0.8775,0.8678,111.12,0,0
16/07/90 05:00,19.995,19.483,0.8464,2.5741,3.0411,291.1,0.1711,126.99,126.71,114.36,0.9987,0.9038,0.9025,298.75,0,0
16/07/90 06:00,20.932,20.444,0.8882,4.9369,5.5582,558.31,0.2603,232.1,231.59,216.55,0.9989,0.9361,0.935,571.61,0,0
16/07/90 07:00,21.444,20.859,0.9062,8.5234,9.4055,963.91,0.2593,391.4,391.89,376.28,0.9993,0.9608,0.9602,990.96,0,0
16/07/90 08:00,21.619,20.972,0.9111,10.216,11.213,1155.3,0.338,467.4,467.2,454.73,0.9993,0.974,0.9733,1191,0,0
16/07/90 09:00,21.598,20.895,0.9078,11.772,12.968,1331.3,0.392,540.51,540.34,528.73,0.9993,0.9792,0.9785,1376.1,0,0
16/07/90 10:00,21.545,20.772,0.9025,13.529,14.991,1530,0.345,624,624.64,614.66,0.9994,0.9846,0.984,1586.9,0,0
16/07/90 11:00,20.494,19.761,0.8585,13.854,16.138,1566.8,0.3361,671.8,672.41,663.26,0.9995,0.9869,0.9864,1702.6,0,0
16/07/90 12:00,21.461,20.776,0.9026,11.367,12.594,1285.5,0.513,525.5,524.74,512.41,0.999,0.9775,0.9765,1327.9,0,0
16/07/90 13:00,21.449,20.729,0.9006,12.342,13.705,1395.7,0.4364,571.1,571.03,559.44,0.9992,0.9805,0.9797,1444.3,0,0
16/07/90 14:00,21.462,20.725,0.9004,12.676,14.077,1433.5,0.2947,586,586.55,576.18,0.9995,0.9828,0.9823,1484.4,0,0
16/07/90 15:00,21.413,20.714,0.8999,11.683,12.983,1321.2,0.181,540.21,540.94,528.96,0.9997,0.9782,0.9778,1365.8,0,0
16/07/90 16:00,21.118,20.514,0.8912,9.1831,10.304,1038.5,0.1311,428.8,429.32,411.75,0.9997,0.9594,0.9591,1069.1,0,0
16/07/90 17:00,20.17,19.67,0.8546,6.3151,7.3899,714.16,0.1137,307.39,307.91,281.28,0.9996,0.9139,0.9135,732.35,0,0
16/07/90 18:00,17.938,17.503,0.7604,3.5091,4.6146,396.84,0.2175,191.9,192.28,158.04,0.9989,0.8229,0.8219,406.7,0,0
16/07/90 19:00,14.095,13.355,0.5802,1.0624,1.831,120.14,6.5719,76.002,76.292,51.854,0.9139,0.7437,0.6797,126.8,0,0
16/07/90 20:00,0,0,0,-0.0161,0,-1.8239,0,3.0035,0,0,1,1,1,0,0,0
16/07/90 21:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
16/07/90 22:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
16/07/90 23:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
17/07/90 00:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
17/07/90 01:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
17/07/90 02:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
17/07/90 03:00,0,0,0,-0.0161,0,-1.8239,0,0.901,0,0,1,1,1,0,0,0
17/07/90 04:00,20.034,17.502,0.7604,0.4795,0.6306,54.224,0.0537,26.499,26.273,25.113,0.998,0.9578,0.9558,62.068,0,0
17/07/90 05:00,20.606,19.806,0.8605,1.2309,1.4305,139.21,0.1195,60.097,59.605,56.749,0.998,0.954,0.9521,144.83,0,0
17/07/90 06:00,20.996,20.442,0.8881,2.3856,2.6862,269.79,0.2171,112.79,111.92,106.61,0.9981,0.9544,0.9525,277.11,0,0
17/07/90 07:00,21.268,20.768,0.9023,3.8333,4.2484,433.5,0.3269,178.3,177.02,169.13,0.9982,0.9572,0.9554,443.92,0,0
17/07/90 08:00,21.372,20.879,0.9071,4.8647,5.363,550.14,0.4029,225,223.46,214.08,0.9982,0.9598,0.958,563.14,0,0
17/07/90 09:00,21.437,20.917,0.9087,6.2579,6.8863,707.7,0.4996,288.8,286.93,275.48,0.9983,0.9618,0.9601,725.29,0,0
17/07/90 10:00,21.439,20.899,0.908,7.0703,7.7871,799.57,0.5492,326.49,324.46,311.98,0.9983,0.9632,0.9615,820.27,0,0
17/07/90 11:00,21.427,20.868,0.9066,7.7595,8.5589,877.52,0.5972,358.79,356.62,343.14,0.9983,0.9638,0.9622,901.04,0,0
17/07/90 12:00,21.402,20.854,0.906,7.367,8.1314,833.13,0.5714,340.9,338.81,325.91,0.9983,0.9636,0.9619,855.04,0,0
17/07/90 13:00,21.379,20.839,0.9053,7.0565,7.7943,798.02,0.5488,326.79,324.76,312.27,0.9983,0.9632,0.9615,818.7,0,0
17/07/90 14:00,21.339,20.82,0.9045,6.2419,6.9007,705.89,0.4969,289.4,287.53,276.11,0.9983,0.9619,0.9603,723.49,0,0
17/07/90 15:00,21.271,20.774,0.9025,5.254,5.8213,594.17,0.4257,244.2,242.56,232.5,0.9982,0.9602,0.9585,608.39,0,0
17/07/90 16:00,21.111,20.612,0.8955,3.9114,4.3678,442.33,0.3308,183.3,181.99,173.84,0.9982,0.957,0.9552,453.04,0,0
17/07/90 17:00,20.847,20.315,0.8826,2.6951,3.0536,304.78,0.2387,128.19,127.23,120.95,0.9981,0.9524,0.9506,312.76,0,0
17/07/90 18:00,20.444,19.676,0.8548,1.3005,1.5213,147.07,0.1273,63.906,63.388,60.22,0.998,0.9519,0.95,152.81,0,0
17/07/90 19:00,19.773,16.537,0.7185,0.3863,0.5376,43.682,0.0462,22.594,22.4,21.472,0.9979,0.9605,0.9586,52.227,0,0
17/07/90 20:00,0,0,0,-0.0161,0,-1.8239,0,0.6963,0,0,1,1,1,0,0,0
17/07/90 21:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
17/07/90 22:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
17/07/90 23:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
18/07/90 00:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
18/07/90 01:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
18/07/90 02:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
18/07/90 03:00,0,0,0,-0.0161,0,-1.8239,0,1.8977,0,0,1,1,1,0,0,0
18/07/90 04:00,16.256,15.366,0.6676,0.9742,1.4593,110.17,1.461,60.602,60.803,46.438,0.976,0.7825,0.7637,116.55,0,0
18/07/90 05:00,19.011,18.541,0.8055,2.9429,3.6535,332.81,0.1163,151.89,152.23,130.08,0.9992,0.8551,0.8545,341.26,0,0
18/07/90 06:00,20.662,20.166,0.8761,5.8257,6.6493,658.83,0.1573,276.7,277.06,255.18,0.9994,0.9216,0.9211,675.03,0,0
18/07/90 07:00,21.479,20.903,0.9081,8.2197,9.0512,929.56,0.2427,376.6,377.14,361.81,0.9994,0.96,0.9594,955.17,0,0
18/07/90 08:00,21.688,20.991,0.9119,11.541,12.655,1305.1,0.2125,526.4,527.29,515.38,0.9996,0.9778,0.9774,1348.5,0,0
18/07/90 09:00,21.668,20.906,0.9083,13.192,14.524,1491.9,0.2734,604.7,605.18,595.09,0.9995,0.9838,0.9833,1546.3,0,0
18/07/90 10:00,20.399,19.672,0.8546,13.854,16.211,1566.8,0.2378,674.6,675.45,667.2,0.9996,0.9881,0.9878,1721.3,0,0
18/07/90 11:00,19.155,18.476,0.8027,13.855,17.26,1566.8,0.2392,718.39,719.17,711.73,0.9997,0.99,0.9897,1826.7,0,0
18/07/90 12:00,19.645,18.947,0.8231,13.854,16.831,1566.8,0.2578,700.5,701.3,693.5,0.9996,0.9892,0.9889,1780.5,0,0
18/07/90 13:00,20.32,19.594,0.8513,13.854,16.275,1566.8,0.2283,677.3,678.13,669.94,0.9997,0.9883,0.9879,1721.8,0,0
18/07/90 14:00,21.544,20.773,0.9025,13.482,14.938,1524.6,0.2206,621.6,622.43,612.99,0.9996,0.9852,0.9848,1581.2,0,0
18/07/90 15:00,21.506,20.816,0.9043,11.417,12.625,1291.2,0.1979,525.2,526.04,513.89,0.9996,0.9773,0.9769,1334,0,0
18/07/90 16:00,21.225,20.647,0.897,8.3705,9.3317,946.62,0.2036,388.41,388.82,372.36,0.9995,0.9582,0.9577,973.14,0,0
18/07/90 17:00,20.392,19.904,0.8647,5.4459,6.2979,615.88,0.173,262,262.41,241.14,0.9993,0.9196,0.919,630.99,0,0
18/07/90 18:00,18.378,17.913,0.7782,2.8404,3.6498,321.22,0.1993,151.8,152.08,127.74,0.9987,0.8411,0.8399,329.56,0,0
18/07/90 19:00,14.35,13.369,0.5808,0.8244,1.4193,93.227,5.2066,58.8,59.136,40.937,0.912,0.7591,0.6923,100.06,0,0
18/07/90 20:00,0,0,0,-0.0161,0,-1.8239,0,1.4062,0,0,1,1,1,0,0,0
18/07/90 21:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
18/07/90 22:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
18/07/90 23:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
19/07/90 00:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
19/07/90 01:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
19/07/90 02:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
19/07/90 03:00,0,0,0,-0.0161,0,-1.8239,0,1.7065,0,0,1,1,1,0,0,0
19/07/90 04:00,16.191,15.366,0.6676,1.0379,1.5547,117.37,1.6546,64.602,64.781,49.258,0.9745,0.7803,0.7604,123.68,0,0
19/07/90 05:00,18.682,18.225,0.7918,3.1219,3.943,353.06,0.0985,163.7,164.29,137.9,0.9994,0.8399,0.8394,361.93,0,0
19/07/90 06:00,20.554,20.056,0.8714,6.019,6.9077,680.69,0.1327,287.11,287.82,264.06,0.9995,0.9179,0.9175,697.6,0,0
19/07/90 07:00,21.409,20.802,0.9038,9.1433,10.117,1034,0.1563,420.8,421.53,404.55,0.9996,0.9601,0.9597,1064.1,0,0
19/07/90 08:00,21.636,20.926,0.9091,11.858,13.044,1341.1,0.1711,542.8,543.49,531.75,0.9997,0.9787,0.9784,1386.6,0,0
19/07/90 09:00,21.036,20.281,0.8811,13.854,15.724,1566.7,0.1742,654.6,655.15,646.35,0.9997,0.9868,0.9866,1668.1,0,0
19/07/90 10:00,19.039,18.363,0.7978,13.854,17.366,1566.8,0.1922,723,723.58,715.91,0.9997,0.9897,0.9894,1833.2,0,0
19/07/90 11:00,18.351,17.701,0.769,13.855,18.016,1566.8,0.216,750,750.65,743.51,0.9997,0.9908,0.9905,1895.9,0,0
19/07/90 12:00,18.393,17.741,0.7708,13.855,17.975,1566.8,0.2163,748.29,748.95,741.76,0.9997,0.9907,0.9904,1888.8,0,0
19/07/90 13:00,19.271,18.585,0.8074,13.854,17.158,1566.8,0.2,714.3,714.93,707.04,0.9997,0.9892,0.989,1803.6,0,0
19/07/90 14:00,21.44,20.656,0.8974,13.822,15.402,1563.1,0.1852,641.1,641.74,632.71,0.9997,0.9862,0.9859,1622.4,0,0
19/07/90 15:00,21.393,20.684,0.8986,11.938,13.285,1350.1,0.156,553.09,553.55,541.33,0.9997,0.9782,0.9779,1396.4,0,0
19/07/90 16:00,21.089,20.485,0.89,9.1882,10.324,1039.1,0.1366,429.6,430.16,411.9,0.9997,0.9578,0.9575,1069.7,0,0
19/07/90 17:00,20.144,19.649,0.8537,6.0343,7.0686,682.41,0.1251,293.91,294.53,268.54,0.9996,0.9122,0.9118,699.61,0,0
19/07/90 18:00,18.218,17.762,0.7717,3.0379,3.9367,343.56,0.2153,163.8,164.03,137.05,0.9987,0.8366,0.8355,352.38,0,0
19/07/90 19:00,15.214,14.362,0.6239,0.9427,1.5109,106.61,4.9243,62.8,62.953,45.991,0.9218,0.7926,0.7306,112.94,0,0
19/07/90 20:00,0,0,0,-0.0161,0,-1.8239,0,1.2014,0,0,1,1,1,0,0,0
19/07/90 21:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
19/07/90 22:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
19/07/90 23:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
20/07/90 00:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
20/07/90 01:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
20/07/90 02:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
20/07/90 03:00,0,0,0,-0.0161,0,-1.8239,0,1.4062,0,0,1,1,1,0,0,0
20/07/90 04:00,16.032,15.085,0.6554,0.9216,1.4062,104.22,1.5959,58.404,58.59,44.318,0.9728,0.7776,0.7564,110.76,0,0
20/07/90 05:00,18.965,18.496,0.8036,2.9512,3.6726,333.75,0.1214,152.7,153.02,130.52,0.9992,0.8536,0.8529,342.21,0,0
20/07/90 06:00,20.656,20.166,0.8761,5.5036,6.2819,622.4,0.1803,261.3,261.74,241.28,0.9993,0.9224,0.9218,637.54,0,0
20/07/90 07:00,21.43,20.849,0.9058,8.3796,9.2511,947.64,0.215,384.99,385.46,369.52,0.9994,0.9592,0.9586,974.04,0,0
20/07/90 08:00,21.658,20.982,0.9116,10.969,12.033,1240.5,0.2414,500.9,501.37,489.28,0.9995,0.9764,0.9759,1280.4,0,0
20/07/90 09:00,21.64,20.87,0.9067,13.383,14.759,1513.5,0.2298,614.11,614.98,605.48,0.9996,0.9849,0.9846,1569.2,0,0
20/07/90 10:00,19.977,19.266,0.837,13.854,16.552,1566.8,0.2623,688.91,689.68,680.76,0.9996,0.9874,0.9871,1750.6,0,0
20/07/90 11:00,19.707,19.006,0.8257,13.854,16.779,1566.8,0.2981,698.6,699.11,690.42,0.9996,0.988,0.9876,1770.9,0,0
20/07/90 12:00,20.337,19.61,0.852,13.854,16.262,1566.8,0.2888,677,677.57,669.11,0.9996,0.9879,0.9875,1717,0,0
20/07/90 13:00,21.131,20.368,0.8849,13.854,15.656,1566.8,0.3056,651.8,652.35,642.7,0.9995,0.9857,0.9852,1651,0,0
20/07/90 14:00,21.489,20.744,0.9012,12.854,14.263,1453.7,0.2712,593.8,594.29,584.1,0.9995,0.9833,0.9829,1505.9,0,0
20/07/90 15:00,21.447,20.785,0.903,10.678,11.824,1207.5,0.2429,492.2,492.69,480.34,0.9995,0.9754,0.9749,1246,0,0
20/07/90 16:00,21.16,20.603,0.8951,7.737,8.6435,874.97,0.2416,359.6,360.15,344.48,0.9993,0.9571,0.9565,898.63,0,0
20/07/90 17:00,20.403,19.921,0.8655,4.9109,5.6743,555.37,0.2039,236.5,236.43,218.12,0.9991,0.9234,0.9226,568.81,0,0
20/07/90 18:00,19.336,18.824,0.8178,2.4517,2.9978,277.26,0.2054,125.2,124.91,110.8,0.9984,0.8885,0.8871,284.79,0,0
20/07/90 19:00,16.18,14.984,0.651,0.7175,1.1022,81.142,2.9413,45.899,45.925,35.778,0.936,0.8324,0.7791,87.618,0,0
20/07/90 20:00,0,0,0,-0.0161,0,-1.8239,0,0.5051,0,0,1,1,1,0,0,0
20/07/90 21:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
20/07/90 22:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
20/07/90 23:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
21/07/90 00:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
21/07/90 01:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
21/07/90 02:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
21/07/90 03:00,0,0,0,-0.0161,0,-1.8239,0,0.6963,0,0,1,1,1,0,0,0
21/07/90 04:00,16.805,15.693,0.6818,0.8005,1.1742,90.532,1.1073,48.902,48.925,39.166,0.9774,0.8191,0.8005,96.95,0,0
21/07/90 05:00,19.697,19.176,0.8331,2.4218,2.9069,273.88,0.163,121.4,121.12,108.64,0.9987,0.8981,0.8969,281.32,0,0
21/07/90 06:00,20.6,20.114,0.8739,5.0222,5.747,567.96,0.2216,239.5,239.46,221.9,0.9991,0.9275,0.9267,581.66,0,0
21/07/90 07:00,21.213,20.604,0.8951,9.3084,10.399,1052.7,0.1904,432.5,433.28,415.24,0.9996,0.9588,0.9584,1083.8,0,0
21/07/90 08:00,21.403,20.673,0.8981,12.488,13.905,1412.3,0.175,578.9,579.36,566.66,0.9997,0.9784,0.9781,1462.2,0,0
21/07/90 09:00,19.225,18.539,0.8054,13.854,17.2,1566.7,0.2111,716.2,716.69,706.57,0.9997,0.9862,0.9859,1798.1,0,0
21/07/90 10:00,20.106,19.385,0.8422,13.854,16.45,1566.8,0.3372,685,685.44,675.02,0.9995,0.9853,0.9848,1718.5,0,0
21/07/90 11:00,21.245,20.714,0.8999,6.6327,7.3701,750.08,0.4608,308.2,307.09,296.54,0.9985,0.9671,0.9657,769.29,0,0
21/07/90 12:00,21.147,20.617,0.8957,6.7013,7.4815,757.84,0.5419,313.7,311.73,299.51,0.9983,0.9625,0.9608,777.31,0,0
21/07/90 13:00,21.096,20.601,0.895,5.1784,5.7857,585.63,0.4387,242.7,241.07,231.18,0.9982,0.9607,0.959,599.7,0,0
21/07/90 14:00,21.283,20.728,0.9005,7.5669,8.4026,855.74,0.4833,351.4,350.11,338.34,0.9986,0.9677,0.9664,878.64,0,0
21/07/90 15:00,21.181,20.667,0.8979,5.9843,6.6647,676.76,0.4213,278.81,277.7,267,0.9985,0.9629,0.9615,693.56,0,0
21/07/90 16:00,21.049,20.545,0.8926,5.6875,6.372,643.2,0.3576,266.6,265.5,253.65,0.9987,0.9567,0.9554,658.97,0,0
21/07/90 17:00,20.674,20.147,0.8753,2.7712,3.1661,313.39,0.2432,132.9,131.92,125.22,0.9982,0.951,0.9492,321.59,0,0
21/07/90 18:00,20.228,19.549,0.8493,1.539,1.812,174.04,0.1493,76.098,75.5,71.25,0.998,0.9456,0.9437,180.08,0,0
21/07/90 19:00,16.567,15.233,0.6618,0.6646,1.0043,75.163,2.4305,41.803,41.844,33.564,0.9419,0.8516,0.8021,81.744,0,0
21/07/90 20:00,0,0,0,-0.0161,0,-1.8239,0,0.6007,0,0,1,1,1,0,0,0
21/07/90 21:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
21/07/90 22:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
21/07/90 23:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
22/07/90 00:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
22/07/90 01:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
22/07/90 02:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
22/07/90 03:00,0,0,0,-0.0161,0,-1.8239,0,0.5051,0,0,1,1,1,0,0,0
22/07/90 04:00,19.501,10.983,0.4772,0.1192,0.2497,13.475,0.0224,10.499,10.405,10.132,0.9978,0.9759,0.9738,23.926,0,0
22/07/90 05:00,20.472,19.819,0.861,1.63,1.8931,184.34,0.1492,79.497,78.878,74.317,0.9981,0.944,0.9422,190.41,0,0
22/07/90 06:00,20.846,20.264,0.8804,2.109,2.3956,238.5,0.1957,100.6,99.816,95.094,0.998,0.9546,0.9527,245.36,0,0
22/07/90 07:00,21.132,20.626,0.8961,3.3624,3.7523,380.25,0.2964,157.51,156.34,149.31,0.9981,0.9568,0.955,389.59,0,0
22/07/90 08:00,21.147,20.642,0.8968,3.4571,3.8549,390.96,0.3096,161.81,160.62,153.58,0.9981,0.958,0.9562,400.52,0,0
22/07/90 09:00,21.563,20.935,0.9096,9.6762,10.638,1094.3,0.4593,444,443.27,431.11,0.999,0.9736,0.9726,1127.1,0,0
22/07/90 10:00,20.669,19.928,0.8658,13.854,16.002,1566.8,0.349,666.3,666.76,656.16,0.9995,0.9846,0.9841,1686.2,0,0
22/07/90 11:00,21.481,20.837,0.9053,10.147,11.208,1147.5,0.4954,467.6,467,455.1,0.9989,0.9756,0.9745,1182.9,0,0
22/07/90 12:00,21.172,20.678,0.8984,4.8787,5.4306,551.73,0.4146,227.8,226.27,216.98,0.9982,0.9607,0.9589,564.89,0,0
22/07/90 13:00,20.439,19.708,0.8562,1.4009,1.6361,158.42,0.1406,68.698,68.171,65.054,0.9979,0.9562,0.9543,164.3,0,0
22/07/90 14:00,20.905,20.374,0.8852,2.7728,3.1325,313.57,0.2594,131.5,130.52,124.73,0.998,0.9575,0.9556,321.74,0,0
22/07/90 15:00,21.211,20.716,0.9,5.1301,5.6999,580.16,0.4146,239.11,237.49,227.63,0.9983,0.9601,0.9585,594.01,0,0
22/07/90 16:00,21.031,20.53,0.8919,3.6618,4.1055,414.11,0.3144,172.3,171.06,163.34,0.9982,0.9566,0.9548,424.22,0,0
22/07/90 17:00,19.825,17.379,0.755,0.4905,0.6497,55.473,0.0578,27.304,27.069,25.919,0.9979,0.9595,0.9575,63.28,0,0
22/07/90 18:00,20.339,19.648,0.8536,1.5001,1.7573,169.64,0.1454,73.804,73.221,69.177,0.998,0.9467,0.9448,175.61,0,0
22/07/90 19:00,19.506,13.934,0.6054,0.2161,0.3569,24.436,0.032,15.004,14.872,14.373,0.9978,0.9685,0.9664,34.208,0,0
22/07/90 20:00,0,0,0,-0.0161,0,-1.8239,0,0.3959,0,0,1,1,1,0,0,0
22/07/90 21:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
22/07/90 22:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
22/07/90 23:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
23/07/90 00:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
23/07/90 01:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
23/07/90 02:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
23/07/90 03:00,0,0,0,-0.0161,0,-1.8239,0,0.5051,0,0,1,1,1,0,0,0
23/07/90 04:00,0,0,0,-0.0161,0,-1.8239,0,5.8022,0,0,1,1,1,0,0,0
23/07/90 05:00,20.412,19.582,0.8507,1.1706,1.3759,132.38,0.1147,57.804,57.33,54.543,0.998,0.9533,0.9514,137.99,0,0
23/07/90 06:00,20.567,19.807,0.8605,1.3271,1.5423,150.09,0.1314,64.794,64.262,61.363,0.998,0.9569,0.9549,155.85,0,0
23/07/90 07:00,20.939,20.393,0.886,2.5087,2.8316,283.7,0.2327,118.9,117.98,112.65,0.998,0.9567,0.9548,291.31,0,0
23/07/90 08:00,21.281,20.786,0.9031,5.1191,5.6686,578.91,0.4141,237.79,236.19,226.38,0.9982,0.9602,0.9585,592.7,0,0
23/07/90 09:00,21.36,20.832,0.9051,6.5805,7.2709,744.18,0.5155,304.9,302.95,291.05,0.9983,0.9623,0.9607,763.03,0,0
23/07/90 10:00,21.28,20.759,0.9019,6.3358,7.025,716.51,0.5138,294.6,292.71,281.06,0.9982,0.9619,0.9602,734.5,0,0
23/07/90 11:00,21.285,20.736,0.9009,7.4479,8.2675,842.28,0.5813,346.6,344.48,331.33,0.9983,0.9634,0.9618,864.61,0,0
23/07/90 12:00,21.253,20.715,0.9,7.0253,7.8063,794.49,0.5584,327.3,325.26,312.65,0.9983,0.9629,0.9612,815.13,0,0
23/07/90 13:00,21.235,20.699,0.8993,6.9641,7.7442,787.56,0.5489,324.71,322.67,310.16,0.9983,0.9629,0.9612,807.98,0,0
