ar,region,effektklass,solcellsanlaggningar_antal,installerad_effekt_(mw)
2021,1287 Trelleborg,> 1 000 kW,0.0,0.0
2021,1287 Trelleborg,Totalt,551.0,10.36
2021,1290 Kristianstad,< 20 kW,853.0,8.13
2021,1290 Kristianstad,20 kW - 1 000 kW,160.0,10.08
2021,1290 Kristianstad,> 1 000 kW,3.0,3.38
2021,1290 Kristianstad,Totalt,1016.0,21.59
2021,1291 Simrishamn,< 20 kW,419.0,4.09
2021,1291 Simrishamn,20 kW - 1 000 kW,55.0,3.54
2021,1291 Simrishamn,> 1 000 kW,0.0,0.0
2021,1291 Simrishamn,Totalt,474.0,7.63
2021,1292 Ängelholm,< 20 kW,455.0,4.72
2021,1292 Ängelholm,20 kW - 1 000 kW,77.0,3.94
2021,1292 Ängelholm,> 1 000 kW,0.0,0.0
2021,1292 Ängelholm,Totalt,532.0,8.66
2021,1293 Hässleholm,< 20 kW,616.0,5.92
2021,1293 Hässleholm,20 kW - 1 000 kW,50.0,3.04
2021,1293 Hässleholm,> 1 000 kW,1.0,1.96
2021,1293 Hässleholm,Totalt,667.0,10.92
2021,1315 Hylte,< 20 kW,146.0,1.59
2021,1315 Hylte,20 kW - 1 000 kW,23.0,0.76
2021,1315 Hylte,> 1 000 kW,0.0,0.0
2021,1315 Hylte,Totalt,169.0,2.35
2021,1380 Halmstad,< 20 kW,1089.0,11.05
2021,1380 Halmstad,20 kW - 1 000 kW,147.0,8.17
2021,1380 Halmstad,> 1 000 kW,1.0,1.5
2021,1380 Halmstad,Totalt,1237.0,20.72
2021,1381 Laholm,< 20 kW,479.0,4.86
2021,1381 Laholm,20 kW - 1 000 kW,45.0,2.36
2021,1381 Laholm,> 1 000 kW,0.0,0.0
2021,1381 Laholm,Totalt,524.0,7.21
2021,1382 Falkenberg,< 20 kW,815.0,7.99
2021,1382 Falkenberg,20 kW - 1 000 kW,130.0,6.82
2021,1382 Falkenberg,> 1 000 kW,1.0,1.1
2021,1382 Falkenberg,Totalt,946.0,15.91
2021,1383 Varberg,< 20 kW,974.0,10.07
2021,1383 Varberg,20 kW - 1 000 kW,167.0,7.36
2021,1383 Varberg,> 1 000 kW,4.0,6.7
2021,1383 Varberg,Totalt,1145.0,24.13
2021,1384 Kungsbacka,< 20 kW,1155.0,12.06
2021,1384 Kungsbacka,20 kW - 1 000 kW,158.0,10.43
2021,1384 Kungsbacka,> 1 000 kW,1.0,1.5
2021,1384 Kungsbacka,Totalt,1314.0,23.99
2021,1401 Härryda,< 20 kW,446.0,4.8
2021,1401 Härryda,20 kW - 1 000 kW,48.0,2.59
2021,1401 Härryda,> 1 000 kW,0.0,0.0
2021,1401 Härryda,Totalt,494.0,7.39
2021,1402 Partille,< 20 kW,273.0,2.57
2021,1402 Partille,20 kW - 1 000 kW,14.0,1.4
2021,1402 Partille,> 1 000 kW,0.0,0.0
2021,1402 Partille,Totalt,287.0,3.97
2021,1407 Öckerö,< 20 kW,218.0,2.23
2021,1407 Öckerö,20 kW - 1 000 kW,13.0,0.61
2021,1407 Öckerö,> 1 000 kW,0.0,0.0
2021,1407 Öckerö,Totalt,231.0,2.84
2021,1415 Stenungsund,< 20 kW,454.0,4.37
2021,1415 Stenungsund,20 kW - 1 000 kW,25.0,1.16
2021,1415 Stenungsund,> 1 000 kW,0.0,0.0
2021,1415 Stenungsund,Totalt,479.0,5.53
2021,1419 Tjörn,< 20 kW,411.0,3.94
2021,1419 Tjörn,20 kW - 1 000 kW,38.0,2.14
2021,1419 Tjörn,> 1 000 kW,0.0,0.0
2021,1419 Tjörn,Totalt,449.0,6.08
2021,1421 Orust,< 20 kW,385.0,3.65
2021,1421 Orust,20 kW - 1 000 kW,36.0,2.12
2021,1421 Orust,> 1 000 kW,0.0,0.0
2021,1421 Orust,Totalt,421.0,5.76
2021,1427 Sotenäs,< 20 kW,147.0,1.24
2021,1427 Sotenäs,20 kW - 1 000 kW,23.0,1.1
2021,1427 Sotenäs,> 1 000 kW,0.0,0.0
2021,1427 Sotenäs,Totalt,170.0,2.34
2021,1430 Munkedal,< 20 kW,109.0,1.22
2021,1430 Munkedal,20 kW - 1 000 kW,23.0,1.75
2021,1430 Munkedal,> 1 000 kW,0.0,0.0
2021,1430 Munkedal,Totalt,132.0,2.96
2021,1435 Tanum,< 20 kW,310.0,2.9
2021,1435 Tanum,20 kW - 1 000 kW,38.0,2.07
2021,1435 Tanum,> 1 000 kW,0.0,0.0
2021,1435 Tanum,Totalt,348.0,4.97
2021,1438 Dals-Ed,< 20 kW,43.0,0.43
2021,1438 Dals-Ed,20 kW - 1 000 kW,6.0,0.31
2021,1438 Dals-Ed,> 1 000 kW,0.0,0.0
2021,1438 Dals-Ed,Totalt,49.0,0.74
2021,1439 Färgelanda,< 20 kW,67.0,0.71
2021,1439 Färgelanda,20 kW - 1 000 kW,5.0,0.17
2021,1439 Färgelanda,> 1 000 kW,0.0,0.0
2021,1439 Färgelanda,Totalt,72.0,0.88
2021,1440 Ale,< 20 kW,244.0,2.37
2021,1440 Ale,20 kW - 1 000 kW,28.0,0.92
2021,1440 Ale,> 1 000 kW,0.0,0.0
2021,1440 Ale,Totalt,272.0,3.29
2021,1441 Lerum,< 20 kW,478.0,4.65
2021,1441 Lerum,20 kW - 1 000 kW,55.0,2.52
2021,1441 Lerum,> 1 000 kW,0.0,0.0
2021,1441 Lerum,Totalt,533.0,7.18
2021,1442 Vårgårda,< 20 kW,135.0,1.31
2021,1442 Vårgårda,20 kW - 1 000 kW,25.0,1.08
2021,1442 Vårgårda,> 1 000 kW,0.0,0.0
2021,1442 Vårgårda,Totalt,160.0,2.38
2021,1443 Bollebygd,< 20 kW,107.0,1.19
2021,1443 Bollebygd,20 kW - 1 000 kW,6.0,0.19
2021,1443 Bollebygd,> 1 000 kW,0.0,0.0
2021,1443 Bollebygd,Totalt,113.0,1.38
2021,1444 Grästorp,< 20 kW,50.0,0.51
2021,1444 Grästorp,20 kW - 1 000 kW,28.0,1.27
2021,1444 Grästorp,> 1 000 kW,0.0,0.0
2021,1444 Grästorp,Totalt,78.0,1.79
2021,1445 Essunga,< 20 kW,84.0,0.87
2021,1445 Essunga,20 kW - 1 000 kW,24.0,0.75
2021,1445 Essunga,> 1 000 kW,0.0,0.0
2021,1445 Essunga,Totalt,108.0,1.62
2021,1446 Karlsborg,< 20 kW,79.0,0.72
2021,1446 Karlsborg,20 kW - 1 000 kW,5.0,0.12
2021,1446 Karlsborg,> 1 000 kW,0.0,0.0
2021,1446 Karlsborg,Totalt,84.0,0.84
2021,1447 Gullspång,< 20 kW,91.0,0.84
2021,1447 Gullspång,20 kW - 1 000 kW,10.0,0.7
2021,1447 Gullspång,> 1 000 kW,0.0,0.0
2021,1447 Gullspång,Totalt,101.0,1.53
2021,1452 Tranemo,< 20 kW,150.0,1.52
2021,1452 Tranemo,20 kW - 1 000 kW,22.0,0.79
2021,1452 Tranemo,> 1 000 kW,0.0,0.0
2021,1452 Tranemo,Totalt,172.0,2.31
2021,1460 Bengtsfors,< 20 kW,141.0,1.3
2021,1460 Bengtsfors,20 kW - 1 000 kW,7.0,0.3
2021,1460 Bengtsfors,> 1 000 kW,0.0,0.0
2021,1460 Bengtsfors,Totalt,148.0,1.6
2021,1461 Mellerud,< 20 kW,146.0,1.36
2021,1461 Mellerud,20 kW - 1 000 kW,22.0,1.17
2021,1461 Mellerud,> 1 000 kW,0.0,0.0
2021,1461 Mellerud,Totalt,168.0,2.53
2021,1462 Lilla Edet,< 20 kW,105.0,1.05
2021,1462 Lilla Edet,20 kW - 1 000 kW,13.0,0.71
2021,1462 Lilla Edet,> 1 000 kW,0.0,0.0
2021,1462 Lilla Edet,Totalt,118.0,1.77
2021,1463 Mark,< 20 kW,394.0,4.14
2021,1463 Mark,20 kW - 1 000 kW,46.0,2.82
2021,1463 Mark,> 1 000 kW,0.0,0.0
2021,1463 Mark,Totalt,440.0,6.96
2021,1465 Svenljunga,< 20 kW,127.0,1.32
2021,1465 Svenljunga,20 kW - 1 000 kW,11.0,0.85
2021,1465 Svenljunga,> 1 000 kW,0.0,0.0
2021,1465 Svenljunga,Totalt,138.0,2.17
2021,1466 Herrljunga,< 20 kW,142.0,1.45
2021,1466 Herrljunga,20 kW - 1 000 kW,35.0,1.77
2021,1466 Herrljunga,> 1 000 kW,0.0,0.0
2021,1466 Herrljunga,Totalt,177.0,3.22
2021,1470 Vara,< 20 kW,194.0,1.99
2021,1470 Vara,20 kW - 1 000 kW,45.0,2.17
2021,1470 Vara,> 1 000 kW,0.0,0.0
2021,1470 Vara,Totalt,239.0,4.15
2021,1471 Götene,< 20 kW,218.0,2.09
2021,1471 Götene,20 kW - 1 000 kW,41.0,2.62
2021,1471 Götene,> 1 000 kW,0.0,0.0
2021,1471 Götene,Totalt,259.0,4.71
2021,1472 Tibro,< 20 kW,110.0,1.54
2021,1472 Tibro,20 kW - 1 000 kW,9.0,0.49
2021,1472 Tibro,> 1 000 kW,0.0,0.0
2021,1472 Tibro,Totalt,119.0,2.03
2021,1473 Töreboda,< 20 kW,102.0,1.14
2021,1473 Töreboda,20 kW - 1 000 kW,25.0,1.33
2021,1473 Töreboda,> 1 000 kW,0.0,0.0
2021,1473 Töreboda,Totalt,127.0,2.47
2021,1480 Göteborg,< 20 kW,1755.0,17.43
2021,1480 Göteborg,20 kW - 1 000 kW,414.0,27.42
2021,1480 Göteborg,> 1 000 kW,4.0,13.58
2021,1480 Göteborg,Totalt,2173.0,58.43
2021,1481 Mölndal,< 20 kW,563.0,5.78
2021,1481 Mölndal,20 kW - 1 000 kW,65.0,3.16
2021,1481 Mölndal,> 1 000 kW,1.0,1.01
2021,1481 Mölndal,Totalt,629.0,9.94
2021,1482 Kungälv,< 20 kW,470.0,4.82
2021,1482 Kungälv,20 kW - 1 000 kW,61.0,2.76
2021,1482 Kungälv,> 1 000 kW,0.0,0.0
2021,1482 Kungälv,Totalt,531.0,7.58
2021,1484 Lysekil,< 20 kW,159.0,1.41
2021,1484 Lysekil,20 kW - 1 000 kW,14.0,1.43
2021,1484 Lysekil,> 1 000 kW,0.0,0.0
2021,1484 Lysekil,Totalt,173.0,2.85
2021,1485 Uddevalla,< 20 kW,601.0,5.38
2021,1485 Uddevalla,20 kW - 1 000 kW,56.0,2.26
2021,1485 Uddevalla,> 1 000 kW,0.0,0.0
2021,1485 Uddevalla,Totalt,657.0,7.64
2021,1486 Strömstad,< 20 kW,154.0,1.44
2021,1486 Strömstad,20 kW - 1 000 kW,16.0,1.11
2021,1486 Strömstad,> 1 000 kW,0.0,0.0
2021,1486 Strömstad,Totalt,170.0,2.55
2021,1487 Vänersborg,< 20 kW,285.0,2.74
2021,1487 Vänersborg,20 kW - 1 000 kW,32.0,1.47
2021,1487 Vänersborg,> 1 000 kW,0.0,0.0
2021,1487 Vänersborg,Totalt,317.0,4.22
2021,1488 Trollhättan,< 20 kW,343.0,3.09
2021,1488 Trollhättan,20 kW - 1 000 kW,57.0,2.73
2021,1488 Trollhättan,> 1 000 kW,1.0,1.25
2021,1488 Trollhättan,Totalt,401.0,7.07
2021,1489 Alingsås,< 20 kW,352.0,3.42
2021,1489 Alingsås,20 kW - 1 000 kW,53.0,2.79
2021,1489 Alingsås,> 1 000 kW,0.0,0.0
2021,1489 Alingsås,Totalt,405.0,6.21
2021,1490 Borås,< 20 kW,659.0,6.73
2021,1490 Borås,20 kW - 1 000 kW,89.0,5.86
2021,1490 Borås,> 1 000 kW,1.0,1.5
2021,1490 Borås,Totalt,749.0,14.09
2021,1491 Ulricehamn,< 20 kW,280.0,2.91
2021,1491 Ulricehamn,20 kW - 1 000 kW,53.0,2.38
2021,1491 Ulricehamn,> 1 000 kW,0.0,0.0
2021,1491 Ulricehamn,Totalt,333.0,5.3
2021,1492 Åmål,< 20 kW,77.0,0.75
2021,1492 Åmål,20 kW - 1 000 kW,10.0,0.93
2021,1492 Åmål,> 1 000 kW,0.0,0.0
2021,1492 Åmål,Totalt,87.0,1.68
2021,1493 Mariestad,< 20 kW,270.0,2.78
2021,1493 Mariestad,20 kW - 1 000 kW,39.0,2.48
2021,1493 Mariestad,> 1 000 kW,0.0,0.0
2021,1493 Mariestad,Totalt,309.0,5.26
2021,1494 Lidköping,< 20 kW,468.0,4.62
2021,1494 Lidköping,20 kW - 1 000 kW,94.0,4.59
2021,1494 Lidköping,> 1 000 kW,1.0,1.2
2021,1494 Lidköping,Totalt,563.0,10.4
2021,1495 Skara,< 20 kW,166.0,1.74
2021,1495 Skara,20 kW - 1 000 kW,26.0,2.72
2021,1495 Skara,> 1 000 kW,0.0,0.0
2021,1495 Skara,Totalt,192.0,4.47
2021,1496 Skövde,< 20 kW,490.0,5.15
2021,1496 Skövde,20 kW - 1 000 kW,85.0,4.88
2021,1496 Skövde,> 1 000 kW,1.0,1.47
2021,1496 Skövde,Totalt,576.0,11.5
2021,1497 Hjo,< 20 kW,95.0,0.99
2021,1497 Hjo,20 kW - 1 000 kW,15.0,0.91
2021,1497 Hjo,> 1 000 kW,0.0,0.0
2021,1497 Hjo,Totalt,110.0,1.9
2021,1498 Tidaholm,< 20 kW,118.0,1.09
2021,1498 Tidaholm,20 kW - 1 000 kW,18.0,0.71
2021,1498 Tidaholm,> 1 000 kW,0.0,0.0
2021,1498 Tidaholm,Totalt,136.0,1.79
2021,1499 Falköping,< 20 kW,375.0,4.03
2021,1499 Falköping,20 kW - 1 000 kW,53.0,1.95
2021,1499 Falköping,> 1 000 kW,0.0,0.0
2021,1499 Falköping,Totalt,428.0,5.98
2021,1715 Kil,< 20 kW,156.0,1.53
2021,1715 Kil,20 kW - 1 000 kW,8.0,0.3
2021,1715 Kil,> 1 000 kW,0.0,0.0
2021,1715 Kil,Totalt,164.0,1.83
2021,1730 Eda,< 20 kW,38.0,0.37
2021,1730 Eda,20 kW - 1 000 kW,2.0,0.06
2021,1730 Eda,> 1 000 kW,0.0,0.0
2021,1730 Eda,Totalt,40.0,0.43
2021,1737 Torsby,< 20 kW,100.0,0.97
2021,1737 Torsby,20 kW - 1 000 kW,21.0,1.85
2021,1737 Torsby,> 1 000 kW,0.0,0.0
2021,1737 Torsby,Totalt,121.0,2.82
2021,1760 Storfors,< 20 kW,45.0,0.44
2021,1760 Storfors,20 kW - 1 000 kW,4.0,0.11
2021,1760 Storfors,> 1 000 kW,0.0,0.0
2021,1760 Storfors,Totalt,49.0,0.55
2021,1761 Hammarö,< 20 kW,192.0,1.81
2021,1761 Hammarö,20 kW - 1 000 kW,11.0,0.4
2021,1761 Hammarö,> 1 000 kW,0.0,0.0
2021,1761 Hammarö,Totalt,203.0,2.21
2021,1762 Munkfors,< 20 kW,16.0,0.18
2021,1762 Munkfors,20 kW - 1 000 kW,1.0,0.02
2021,1762 Munkfors,> 1 000 kW,0.0,0.0
2021,1762 Munkfors,Totalt,17.0,0.2
2021,1763 Forshaga,< 20 kW,105.0,1.03
2021,1763 Forshaga,20 kW - 1 000 kW,5.0,0.87
2021,1763 Forshaga,> 1 000 kW,0.0,0.0
2021,1763 Forshaga,Totalt,110.0,1.9
2021,1764 Grums,< 20 kW,94.0,0.99
2021,1764 Grums,20 kW - 1 000 kW,8.0,0.95
2021,1764 Grums,> 1 000 kW,0.0,0.0
2021,1764 Grums,Totalt,102.0,1.94
2021,1765 Årjäng,< 20 kW,153.0,1.34
2021,1765 Årjäng,20 kW - 1 000 kW,14.0,0.64
2021,1765 Årjäng,> 1 000 kW,0.0,0.0
2021,1765 Årjäng,Totalt,167.0,1.98
2021,1766 Sunne,< 20 kW,225.0,2.06
2021,1766 Sunne,20 kW - 1 000 kW,21.0,0.94
2021,1766 Sunne,> 1 000 kW,0.0,0.0
2021,1766 Sunne,Totalt,246.0,3.01
2021,1780 Karlstad,< 20 kW,652.0,6.08
2021,1780 Karlstad,20 kW - 1 000 kW,105.0,6.11
2021,1780 Karlstad,> 1 000 kW,0.0,0.0
2021,1780 Karlstad,Totalt,757.0,12.19
2021,1781 Kristinehamn,< 20 kW,187.0,1.84
2021,1781 Kristinehamn,20 kW - 1 000 kW,42.0,2.72
2021,1781 Kristinehamn,> 1 000 kW,0.0,0.0
2021,1781 Kristinehamn,Totalt,229.0,4.56
2021,1782 Filipstad,< 20 kW,73.0,0.65
2021,1782 Filipstad,20 kW - 1 000 kW,1.0,0.03
2021,1782 Filipstad,> 1 000 kW,0.0,0.0
2021,1782 Filipstad,Totalt,74.0,0.68
2021,1783 Hagfors,< 20 kW,117.0,1.18
2021,1783 Hagfors,20 kW - 1 000 kW,4.0,0.14
2021,1783 Hagfors,> 1 000 kW,0.0,0.0
2021,1783 Hagfors,Totalt,121.0,2.03
2021,1784 Arvika,< 20 kW,241.0,2.36
2021,1784 Arvika,20 kW - 1 000 kW,27.0,2.16
2021,1784 Arvika,> 1 000 kW,0.0,0.0
2021,1784 Arvika,Totalt,268.0,4.52
2021,1785 Säffle,< 20 kW,141.0,1.4
2021,1785 Säffle,20 kW - 1 000 kW,16.0,0.71
2021,1785 Säffle,> 1 000 kW,0.0,0.0
2021,1785 Säffle,Totalt,157.0,2.11
2021,1814 Lekeberg,< 20 kW,171.0,1.79
2021,1814 Lekeberg,20 kW - 1 000 kW,21.0,0.71
2021,1814 Lekeberg,> 1 000 kW,0.0,0.0
2021,1814 Lekeberg,Totalt,192.0,2.5
2021,1860 Laxå,< 20 kW,91.0,0.89
2021,1860 Laxå,20 kW - 1 000 kW,11.0,0.43
2021,1860 Laxå,> 1 000 kW,0.0,0.0
2021,1860 Laxå,Totalt,102.0,1.31
2021,1861 Hallsberg,< 20 kW,173.0,1.77
2021,1861 Hallsberg,20 kW - 1 000 kW,23.0,0.85
2021,1861 Hallsberg,> 1 000 kW,0.0,0.0
2021,1861 Hallsberg,Totalt,196.0,2.62
2021,1862 Degerfors,< 20 kW,123.0,1.18
2021,1862 Degerfors,20 kW - 1 000 kW,10.0,0.41
2021,1862 Degerfors,> 1 000 kW,0.0,0.0
2021,1862 Degerfors,Totalt,133.0,1.59
2021,1863 Hällefors,< 20 kW,56.0,0.48
2021,1863 Hällefors,20 kW - 1 000 kW,5.0,0.15
2021,1863 Hällefors,> 1 000 kW,0.0,0.0
2021,1863 Hällefors,Totalt,61.0,0.63
2021,1864 Ljusnarsberg,< 20 kW,29.0,0.24
2021,1864 Ljusnarsberg,20 kW - 1 000 kW,4.0,0.12
2021,1864 Ljusnarsberg,> 1 000 kW,0.0,0.0
2021,1864 Ljusnarsberg,Totalt,33.0,0.37
2021,1880 Örebro,< 20 kW,1041.0,10.31
2021,1880 Örebro,20 kW - 1 000 kW,168.0,11.55
2021,1880 Örebro,> 1 000 kW,0.0,0.0
2021,1880 Örebro,Totalt,1209.0,21.86
2021,1881 Kumla,< 20 kW,236.0,2.49
2021,1881 Kumla,20 kW - 1 000 kW,21.0,0.78
2021,1881 Kumla,> 1 000 kW,0.0,0.0
2021,1881 Kumla,Totalt,257.0,3.27
2021,1882 Askersund,< 20 kW,180.0,1.88
2021,1882 Askersund,20 kW - 1 000 kW,37.0,1.89
2021,1882 Askersund,> 1 000 kW,0.0,0.0
2021,1882 Askersund,Totalt,217.0,3.77
2021,1883 Karlskoga,< 20 kW,229.0,2.15
2021,1883 Karlskoga,20 kW - 1 000 kW,32.0,1.15
2021,1883 Karlskoga,> 1 000 kW,0.0,0.0
2021,1883 Karlskoga,Totalt,261.0,3.3
2021,1884 Nora,< 20 kW,151.0,1.5
2021,1884 Nora,20 kW - 1 000 kW,10.0,0.33
2021,1884 Nora,> 1 000 kW,0.0,0.0
2021,1884 Nora,Totalt,161.0,1.84
2021,1885 Lindesberg,< 20 kW,217.0,2.08
2021,1885 Lindesberg,20 kW - 1 000 kW,41.0,2.25
2021,1885 Lindesberg,> 1 000 kW,0.0,0.0
2021,1885 Lindesberg,Totalt,258.0,4.33
2021,1904 Skinnskatteberg,< 20 kW,74.0,0.72
2021,1904 Skinnskatteberg,20 kW - 1 000 kW,3.0,0.09
2021,1904 Skinnskatteberg,> 1 000 kW,0.0,0.0
2021,1904 Skinnskatteberg,Totalt,77.0,0.81
2021,1907 Surahammar,< 20 kW,87.0,0.81
2021,1907 Surahammar,20 kW - 1 000 kW,5.0,0.19
2021,1907 Surahammar,> 1 000 kW,0.0,0.0
2021,1907 Surahammar,Totalt,92.0,1.0
2021,1960 Kungsör,< 20 kW,80.0,0.76
2021,1960 Kungsör,20 kW - 1 000 kW,14.0,0.48
2021,1960 Kungsör,> 1 000 kW,0.0,0.0
2021,1960 Kungsör,Totalt,94.0,1.24
2021,1961 Hallstahammar,< 20 kW,139.0,1.43
2021,1961 Hallstahammar,20 kW - 1 000 kW,26.0,1.62
2021,1961 Hallstahammar,> 1 000 kW,0.0,0.0
2021,1961 Hallstahammar,Totalt,165.0,3.05
2021,1962 Norberg,< 20 kW,60.0,0.6
2021,1962 Norberg,20 kW - 1 000 kW,4.0,0.17
2021,1962 Norberg,> 1 000 kW,0.0,0.0
2021,1962 Norberg,Totalt,64.0,0.76
2021,1980 Västerås,< 20 kW,985.0,9.05
2021,1980 Västerås,20 kW - 1 000 kW,254.0,16.27
2021,1980 Västerås,> 1 000 kW,1.0,1.0
2021,1980 Västerås,Totalt,1240.0,26.32
2021,1981 Sala,< 20 kW,337.0,3.41
2021,1981 Sala,20 kW - 1 000 kW,45.0,2.19
2021,1981 Sala,> 1 000 kW,0.0,0.0
2021,1981 Sala,Totalt,382.0,5.6
2021,1982 Fagersta,< 20 kW,77.0,0.79
2021,1982 Fagersta,20 kW - 1 000 kW,6.0,0.32
2021,1982 Fagersta,> 1 000 kW,0.0,0.0
2021,1982 Fagersta,Totalt,83.0,1.11
2021,1983 Köping,< 20 kW,282.0,2.8
2021,1983 Köping,20 kW - 1 000 kW,72.0,3.22
2021,1983 Köping,> 1 000 kW,0.0,0.0
2021,1983 Köping,Totalt,354.0,6.02
2021,1984 Arboga,< 20 kW,183.0,1.7
2021,1984 Arboga,20 kW - 1 000 kW,37.0,1.84
2021,1984 Arboga,> 1 000 kW,0.0,0.0
2021,1984 Arboga,Totalt,220.0,3.55
2021,2021 Vansbro,< 20 kW,45.0,0.5
2021,2021 Vansbro,20 kW - 1 000 kW,15.0,0.92
2021,2021 Vansbro,> 1 000 kW,0.0,0.0
2021,2021 Vansbro,Totalt,60.0,1.41
2021,2023 Malung-Sälen,< 20 kW,52.0,0.47
2021,2023 Malung-Sälen,20 kW - 1 000 kW,2.0,0.09
2021,2023 Malung-Sälen,> 1 000 kW,0.0,0.0
2021,2023 Malung-Sälen,Totalt,54.0,0.56
2021,2026 Gagnef,< 20 kW,151.0,1.4
2021,2026 Gagnef,20 kW - 1 000 kW,12.0,0.53
2021,2026 Gagnef,> 1 000 kW,0.0,0.0
2021,2026 Gagnef,Totalt,163.0,1.92
2021,2029 Leksand,< 20 kW,193.0,1.7
2021,2029 Leksand,20 kW - 1 000 kW,9.0,0.33
2021,2029 Leksand,> 1 000 kW,0.0,0.0
2021,2029 Leksand,Totalt,202.0,2.03
2021,2031 Rättvik,< 20 kW,154.0,1.47
2021,2031 Rättvik,20 kW - 1 000 kW,5.0,0.14
2021,2031 Rättvik,> 1 000 kW,0.0,0.0
2021,2031 Rättvik,Totalt,159.0,1.6
2021,2034 Orsa,< 20 kW,99.0,0.94
2021,2034 Orsa,20 kW - 1 000 kW,2.0,0.06
2021,2034 Orsa,> 1 000 kW,0.0,0.0
2021,2034 Orsa,Totalt,101.0,1.0
2021,2039 Älvdalen,< 20 kW,63.0,0.64
2021,2039 Älvdalen,20 kW - 1 000 kW,7.0,0.2
2021,2039 Älvdalen,> 1 000 kW,0.0,0.0
2021,2039 Älvdalen,Totalt,70.0,0.84
2021,2061 Smedjebacken,< 20 kW,110.0,1.1
2021,2061 Smedjebacken,20 kW - 1 000 kW,11.0,0.39
2021,2061 Smedjebacken,> 1 000 kW,0.0,0.0
2021,2061 Smedjebacken,Totalt,121.0,1.49
2021,2062 Mora,< 20 kW,173.0,1.74
2021,2062 Mora,20 kW - 1 000 kW,19.0,0.69
2021,2062 Mora,> 1 000 kW,0.0,0.0
2021,2062 Mora,Totalt,192.0,2.43
2021,2080 Falun,< 20 kW,585.0,5.74
2021,2080 Falun,20 kW - 1 000 kW,59.0,2.96
2021,2080 Falun,> 1 000 kW,0.0,0.0
2021,2080 Falun,Totalt,644.0,8.7
2021,2081 Borlänge,< 20 kW,396.0,3.68
2021,2081 Borlänge,20 kW - 1 000 kW,50.0,2.19
2021,2081 Borlänge,> 1 000 kW,0.0,0.0
2021,2081 Borlänge,Totalt,446.0,5.87
2021,2082 Säter,< 20 kW,115.0,1.17
2021,2082 Säter,20 kW - 1 000 kW,12.0,0.56
2021,2082 Säter,> 1 000 kW,0.0,0.0
2021,2082 Säter,Totalt,127.0,1.72
2021,2083 Hedemora,< 20 kW,141.0,1.41
2021,2083 Hedemora,20 kW - 1 000 kW,20.0,0.59
2021,2083 Hedemora,> 1 000 kW,0.0,0.0
2021,2083 Hedemora,Totalt,161.0,2.0
2021,2084 Avesta,< 20 kW,251.0,2.44
2021,2084 Avesta,20 kW - 1 000 kW,22.0,0.96
2021,2084 Avesta,> 1 000 kW,0.0,0.0
2021,2084 Avesta,Totalt,273.0,3.4
2021,2085 Ludvika,< 20 kW,175.0,1.74
2021,2085 Ludvika,20 kW - 1 000 kW,20.0,1.13
2021,2085 Ludvika,> 1 000 kW,0.0,0.0
2021,2085 Ludvika,Totalt,195.0,2.87
2021,2101 Ockelbo,< 20 kW,93.0,0.86
2021,2101 Ockelbo,20 kW - 1 000 kW,3.0,0.07
2021,2101 Ockelbo,> 1 000 kW,0.0,0.0
2021,2101 Ockelbo,Totalt,96.0,0.93
2021,2104 Hofors,< 20 kW,64.0,0.63
2021,2104 Hofors,20 kW - 1 000 kW,6.0,0.18
2021,2104 Hofors,> 1 000 kW,0.0,0.0
2021,2104 Hofors,Totalt,70.0,0.81
2021,2121 Ovanåker,< 20 kW,136.0,1.38
2021,2121 Ovanåker,20 kW - 1 000 kW,23.0,0.96
2021,2121 Ovanåker,> 1 000 kW,0.0,0.0
2021,2121 Ovanåker,Totalt,159.0,2.34
2021,2132 Nordanstig,< 20 kW,127.0,1.31
2021,2132 Nordanstig,20 kW - 1 000 kW,20.0,0.8
2021,2132 Nordanstig,> 1 000 kW,0.0,0.0
2021,2132 Nordanstig,Totalt,147.0,2.11
2021,2161 Ljusdal,< 20 kW,142.0,1.38
2021,2161 Ljusdal,20 kW - 1 000 kW,19.0,0.59
2021,2161 Ljusdal,> 1 000 kW,0.0,0.0
2021,2161 Ljusdal,Totalt,161.0,1.97
2021,2180 Gävle,< 20 kW,400.0,3.88
2021,2180 Gävle,20 kW - 1 000 kW,51.0,3.4
2021,2180 Gävle,> 1 000 kW,0.0,0.0
2021,2180 Gävle,Totalt,451.0,7.28
2021,2181 Sandviken,< 20 kW,200.0,1.98
2021,2181 Sandviken,20 kW - 1 000 kW,10.0,0.44
2021,2181 Sandviken,> 1 000 kW,0.0,0.0
2021,2181 Sandviken,Totalt,210.0,2.42
2021,2182 Söderhamn,< 20 kW,177.0,1.72
2021,2182 Söderhamn,20 kW - 1 000 kW,9.0,0.28
2021,2182 Söderhamn,> 1 000 kW,0.0,0.0
2021,2182 Söderhamn,Totalt,186.0,2.01
2021,2183 Bollnäs,< 20 kW,179.0,1.68
2021,2183 Bollnäs,20 kW - 1 000 kW,21.0,0.98
2021,2183 Bollnäs,> 1 000 kW,0.0,0.0
2021,2183 Bollnäs,Totalt,200.0,2.66
2021,2184 Hudiksvall,< 20 kW,421.0,3.99
2021,2184 Hudiksvall,20 kW - 1 000 kW,50.0,2.46
2021,2184 Hudiksvall,> 1 000 kW,0.0,0.0
2021,2184 Hudiksvall,Totalt,471.0,6.44
